id;name;status;landingUrl;coverImageUrl;createdAt
176;TechWorld Pharmacy Summer Price Drop – Week 21 (NL) 2025;1;https://example.com/campaigns/176;https://example.com/images/campaign-176.jpg;2025-08-31 18:52:53
177;FreshMart Electronics Spring New Arrivals – Week 2 (CH) 2025;1;https://example.com/campaigns/177;https://example.com/images/campaign-177.jpg;2026-11-26 15:59:14
178;StyleHub Grocery Winter Price Drop – Week 5 (DE) 2025;1;https://example.com/campaigns/178;https://example.com/images/campaign-178.jpg;2026-02-03 06:53:39
179;DailySave Electronics Summer Hot Picks – Week 4 (FR) 2026;1;https://example.com/campaigns/179;https://example.com/images/campaign-179.jpg;2026-07-07 16:43:40
180;TechWorld Fashion Summer New Arrivals – Week 38 (PL) 2026;1;https://example.com/campaigns/180;https://example.com/images/campaign-180.jpg;2025-04-05 04:49:49
181;DailySave Fashion Winter Price Drop – Week 28 (IT) 2026;1;https://example.com/campaigns/181;https://example.com/images/campaign-181.jpg;2026-01-25 11:53:53
182;MarketPlus DIY Autumn Mega Savings – Week 49 (IT) 2026;0;https://example.com/campaigns/182;https://example.com/images/campaign-182.jpg;2026-04-23 18:53:50
183;PetPal DIY Autumn Hot Picks – Week 37 (NL) 2025;1;https://example.com/campaigns/183;https://example.com/images/campaign-183.jpg;2025-02-01 06:42:29
184;SportZone Pharmacy Winter Limited Time – Week 19 (AT) 2026;0;https://example.com/campaigns/184;https://example.com/images/campaign-184.jpg;2026-01-16 18:32:35
185;BuildIt Pets Winter Member Offer – Week 6 (NL) 2026;1;https://example.com/campaigns/185;https://example.com/images/campaign-185.jpg;2025-07-27 02:46:00
186;BuildIt DIY Summer Hot Picks – Week 47 (SE) 2025;1;https://example.com/campaigns/186;https://example.com/images/campaign-186.jpg;2025-07-08 16:19:09
187;MarketPlus Grocery Autumn Weekend Deals – Week 20 (AT) 2025;1;https://example.com/campaigns/187;https://example.com/images/campaign-187.jpg;2025-05-20 11:52:39
188;TechWorld Home & Living Summer New Arrivals – Week 37 (IT) 2025;1;https://example.com/campaigns/188;https://example.com/images/campaign-188.jpg;2025-12-05 18:46:27
189;StyleHub Pets Summer Limited Time – Week 35 (FR) 2025;1;https://example.com/campaigns/189;https://example.com/images/campaign-189.jpg;2025-09-23 05:06:33
190;FreshMart Grocery Winter New Arrivals – Week 15 (IT) 2026;0;https://example.com/campaigns/190;https://example.com/images/campaign-190.jpg;2025-02-24 08:23:54
191;BuildIt Electronics Summer Limited Time – Week 8 (NL) 2026;1;https://example.com/campaigns/191;https://example.com/images/campaign-191.jpg;2026-12-02 19:55:59
192;HomePro DIY Summer Mega Savings – Week 47 (CH) 2026;1;https://example.com/campaigns/192;https://example.com/images/campaign-192.jpg;2025-12-14 15:19:46
193;MarketPlus Sports Winter New Arrivals – Week 51 (IT) 2026;1;https://example.com/campaigns/193;https://example.com/images/campaign-193.jpg;2025-07-25 09:13:01
194;BuildIt DIY Winter Mega Savings – Week 9 (NL) 2025;1;https://example.com/campaigns/194;https://example.com/images/campaign-194.jpg;2025-12-15 11:15:35
195;HomePro Pets Summer Limited Time – Week 36 (CH) 2026;1;https://example.com/campaigns/195;https://example.com/images/campaign-195.jpg;2026-01-11 19:19:13
196;TechWorld DIY Summer Weekend Deals – Week 52 (DE) 2026;1;https://example.com/campaigns/196;https://example.com/images/campaign-196.jpg;2026-10-21 01:06:33
197;PetPal Fashion Spring Mega Savings – Week 11 (ES) 2025;0;https://example.com/campaigns/197;https://example.com/images/campaign-197.jpg;2025-08-26 19:30:27
198;TechWorld Sports Spring Weekend Deals – Week 43 (UK) 2025;1;https://example.com/campaigns/198;https://example.com/images/campaign-198.jpg;2026-08-30 08:05:00
199;FreshMart Home & Living Summer Price Drop – Week 31 (DE) 2026;0;https://example.com/campaigns/199;https://example.com/images/campaign-199.jpg;2025-09-04 03:24:21
200;DailySave DIY Winter Limited Time – Week 3 (NL) 2025;0;https://example.com/campaigns/200;https://example.com/images/campaign-200.jpg;2026-10-18 18:29:12
201;MarketPlus Pets Autumn Hot Picks – Week 31 (FR) 2026;1;https://example.com/campaigns/201;https://example.com/images/campaign-201.jpg;2025-01-19 11:30:24
202;SportZone Pets Autumn Member Offer – Week 24 (FR) 2025;1;https://example.com/campaigns/202;https://example.com/images/campaign-202.jpg;2026-12-29 00:45:25
203;PetPal Grocery Summer Price Drop – Week 41 (AT) 2025;1;https://example.com/campaigns/203;https://example.com/images/campaign-203.jpg;2026-02-07 21:27:02
204;BeautyBox Sports Autumn Price Drop – Week 24 (NL) 2026;0;https://example.com/campaigns/204;https://example.com/images/campaign-204.jpg;2025-11-28 19:50:50
205;StyleHub Beauty Autumn Hot Picks – Week 49 (PL) 2025;1;https://example.com/campaigns/205;https://example.com/images/campaign-205.jpg;2025-01-31 06:44:32
206;FreshMart Pets Autumn Flash Sale – Week 20 (FR) 2026;0;https://example.com/campaigns/206;https://example.com/images/campaign-206.jpg;2025-04-16 09:32:08
207;MarketPlus Beauty Summer Hot Picks – Week 31 (NL) 2026;0;https://example.com/campaigns/207;https://example.com/images/campaign-207.jpg;2026-07-19 12:53:47
208;DailySave Grocery Summer Limited Time – Week 27 (DE) 2025;1;https://example.com/campaigns/208;https://example.com/images/campaign-208.jpg;2025-10-07 05:55:11
209;FreshMart Beauty Summer Member Offer – Week 45 (AT) 2026;0;https://example.com/campaigns/209;https://example.com/images/campaign-209.jpg;2025-01-03 17:13:18
210;BeautyBox Electronics Autumn Limited Time – Week 43 (DE) 2026;1;https://example.com/campaigns/210;https://example.com/images/campaign-210.jpg;2026-10-06 04:02:03
211;BeautyBox DIY Winter Member Offer – Week 5 (ES) 2026;1;https://example.com/campaigns/211;https://example.com/images/campaign-211.jpg;2026-03-21 14:54:59
212;BeautyBox Home & Living Summer New Arrivals – Week 33 (IT) 2026;1;https://example.com/campaigns/212;https://example.com/images/campaign-212.jpg;2026-12-14 10:20:08
213;PetPal Electronics Summer Clearance – Week 45 (UK) 2025;0;https://example.com/campaigns/213;https://example.com/images/campaign-213.jpg;2025-05-28 02:03:09
214;StyleHub Pets Winter Flash Sale – Week 31 (IT) 2026;1;https://example.com/campaigns/214;https://example.com/images/campaign-214.jpg;2025-07-14 20:40:59
215;SportZone Pharmacy Autumn Clearance – Week 13 (IT) 2026;0;https://example.com/campaigns/215;https://example.com/images/campaign-215.jpg;2026-05-13 21:08:40
216;BuildIt Pharmacy Winter Member Offer – Week 31 (NL) 2025;0;https://example.com/campaigns/216;https://example.com/images/campaign-216.jpg;2026-05-08 10:36:23
217;PetPal Pets Summer Mega Savings – Week 34 (CH) 2026;1;https://example.com/campaigns/217;https://example.com/images/campaign-217.jpg;2025-01-07 16:42:06
218;BuildIt Electronics Autumn Price Drop – Week 5 (NL) 2026;1;https://example.com/campaigns/218;https://example.com/images/campaign-218.jpg;2025-01-25 04:01:28
219;FreshMart Fashion Autumn Member Offer – Week 10 (CH) 2025;0;https://example.com/campaigns/219;https://example.com/images/campaign-219.jpg;2025-07-28 16:51:18
220;FreshMart DIY Spring Price Drop – Week 24 (IT) 2026;0;https://example.com/campaigns/220;https://example.com/images/campaign-220.jpg;2025-03-19 02:45:06
221;MarketPlus DIY Summer Weekend Deals – Week 18 (UK) 2025;1;https://example.com/campaigns/221;https://example.com/images/campaign-221.jpg;2025-03-15 10:41:10
222;DailySave Electronics Winter Flash Sale – Week 22 (ES) 2026;1;https://example.com/campaigns/222;https://example.com/images/campaign-222.jpg;2026-03-23 07:14:55
223;DailySave Electronics Spring New Arrivals – Week 15 (ES) 2026;1;https://example.com/campaigns/223;https://example.com/images/campaign-223.jpg;2026-10-14 01:31:17
224;BuildIt Pharmacy Winter Limited Time – Week 19 (UK) 2026;1;https://example.com/campaigns/224;https://example.com/images/campaign-224.jpg;2025-12-14 21:19:49
225;HomePro Home & Living Summer Price Drop – Week 25 (AT) 2026;0;https://example.com/campaigns/225;https://example.com/images/campaign-225.jpg;2025-03-01 14:14:55
226;SportZone Beauty Autumn New Arrivals – Week 11 (PL) 2025;1;https://example.com/campaigns/226;https://example.com/images/campaign-226.jpg;2026-02-02 01:38:42
227;PetPal Fashion Summer Hot Picks – Week 22 (UK) 2025;1;https://example.com/campaigns/227;https://example.com/images/campaign-227.jpg;2025-09-27 18:05:00
228;PetPal Pets Autumn Member Offer – Week 52 (NL) 2025;1;https://example.com/campaigns/228;https://example.com/images/campaign-228.jpg;2025-05-04 20:52:29
229;DailySave Fashion Summer Hot Picks – Week 49 (DE) 2025;0;https://example.com/campaigns/229;https://example.com/images/campaign-229.jpg;2025-08-24 15:21:21
230;SportZone Grocery Spring Price Drop – Week 35 (SE) 2026;0;https://example.com/campaigns/230;https://example.com/images/campaign-230.jpg;2025-12-02 05:04:15
231;BeautyBox Grocery Autumn Hot Picks – Week 16 (NL) 2026;0;https://example.com/campaigns/231;https://example.com/images/campaign-231.jpg;2026-02-27 09:20:10
232;MarketPlus Fashion Autumn Clearance – Week 37 (AT) 2026;0;https://example.com/campaigns/232;https://example.com/images/campaign-232.jpg;2026-12-13 05:14:32
233;BuildIt Electronics Summer New Arrivals – Week 31 (IT) 2026;1;https://example.com/campaigns/233;https://example.com/images/campaign-233.jpg;2025-09-09 20:30:18
234;MarketPlus Grocery Summer Price Drop – Week 44 (SE) 2025;0;https://example.com/campaigns/234;https://example.com/images/campaign-234.jpg;2026-03-13 16:30:42
235;FreshMart Home & Living Autumn Weekend Deals – Week 43 (AT) 2026;1;https://example.com/campaigns/235;https://example.com/images/campaign-235.jpg;2026-12-13 19:54:55
236;TechWorld Fashion Autumn Limited Time – Week 16 (PL) 2026;1;https://example.com/campaigns/236;https://example.com/images/campaign-236.jpg;2025-04-17 00:20:56
237;PetPal Electronics Autumn Hot Picks – Week 17 (DE) 2025;0;https://example.com/campaigns/237;https://example.com/images/campaign-237.jpg;2026-10-01 03:08:43
238;HomePro Home & Living Summer Limited Time – Week 40 (PL) 2025;0;https://example.com/campaigns/238;https://example.com/images/campaign-238.jpg;2026-01-06 02:11:06
239;TechWorld Beauty Autumn Hot Picks – Week 24 (DE) 2025;0;https://example.com/campaigns/239;https://example.com/images/campaign-239.jpg;2025-08-13 10:33:26
240;PetPal DIY Winter Hot Picks – Week 9 (UK) 2025;1;https://example.com/campaigns/240;https://example.com/images/campaign-240.jpg;2026-01-28 12:55:16
241;SportZone Fashion Summer Mega Savings – Week 40 (SE) 2026;0;https://example.com/campaigns/241;https://example.com/images/campaign-241.jpg;2026-07-22 01:12:50
242;PetPal Pharmacy Autumn Weekend Deals – Week 49 (IT) 2025;1;https://example.com/campaigns/242;https://example.com/images/campaign-242.jpg;2026-02-04 23:29:27
243;HomePro Beauty Summer Flash Sale – Week 50 (AT) 2025;0;https://example.com/campaigns/243;https://example.com/images/campaign-243.jpg;2025-09-17 11:51:24
244;MarketPlus Beauty Autumn Mega Savings – Week 48 (ES) 2026;1;https://example.com/campaigns/244;https://example.com/images/campaign-244.jpg;2026-12-26 07:27:45
245;SportZone Grocery Winter Flash Sale – Week 22 (FR) 2026;1;https://example.com/campaigns/245;https://example.com/images/campaign-245.jpg;2026-07-28 01:39:57
246;MarketPlus Pets Summer Member Offer – Week 33 (UK) 2025;1;https://example.com/campaigns/246;https://example.com/images/campaign-246.jpg;2025-05-14 21:16:26
247;FreshMart Fashion Autumn Member Offer – Week 46 (SE) 2026;1;https://example.com/campaigns/247;https://example.com/images/campaign-247.jpg;2025-08-10 17:27:15
248;HomePro Grocery Spring New Arrivals – Week 11 (UK) 2025;0;https://example.com/campaigns/248;https://example.com/images/campaign-248.jpg;2026-03-08 17:30:22
249;PetPal Electronics Summer Hot Picks – Week 45 (DE) 2026;0;https://example.com/campaigns/249;https://example.com/images/campaign-249.jpg;2026-01-29 03:56:45
250;MarketPlus Sports Spring New Arrivals – Week 27 (CH) 2025;0;https://example.com/campaigns/250;https://example.com/images/campaign-250.jpg;2025-09-08 21:07:05
251;BuildIt Sports Summer Flash Sale – Week 38 (UK) 2026;1;https://example.com/campaigns/251;https://example.com/images/campaign-251.jpg;2025-05-04 20:50:16
252;HomePro Electronics Autumn Price Drop – Week 21 (ES) 2025;1;https://example.com/campaigns/252;https://example.com/images/campaign-252.jpg;2025-05-04 20:43:19
253;SportZone Fashion Autumn Price Drop – Week 2 (PL) 2025;1;https://example.com/campaigns/253;https://example.com/images/campaign-253.jpg;2025-05-27 19:48:42
254;MarketPlus Electronics Winter Price Drop – Week 29 (AT) 2025;0;https://example.com/campaigns/254;https://example.com/images/campaign-254.jpg;2025-05-07 14:42:14
255;StyleHub Beauty Spring Hot Picks – Week 33 (IT) 2025;1;https://example.com/campaigns/255;https://example.com/images/campaign-255.jpg;2026-08-28 17:13:56
256;TechWorld Pharmacy Summer Hot Picks – Week 15 (ES) 2026;0;https://example.com/campaigns/256;https://example.com/images/campaign-256.jpg;2025-09-01 15:00:11
257;FreshMart Grocery Autumn Mega Savings – Week 14 (UK) 2025;1;https://example.com/campaigns/257;https://example.com/images/campaign-257.jpg;2025-03-20 01:54:16
258;BuildIt Sports Winter Mega Savings – Week 14 (IT) 2026;1;https://example.com/campaigns/258;https://example.com/images/campaign-258.jpg;2026-07-06 15:14:21
259;BeautyBox Grocery Spring Weekend Deals – Week 23 (IT) 2026;1;https://example.com/campaigns/259;https://example.com/images/campaign-259.jpg;2025-07-07 14:01:00
260;SportZone DIY Spring Hot Picks – Week 10 (ES) 2026;1;https://example.com/campaigns/260;https://example.com/images/campaign-260.jpg;2025-12-20 13:38:48
261;SportZone Sports Spring Flash Sale – Week 36 (CH) 2025;1;https://example.com/campaigns/261;https://example.com/images/campaign-261.jpg;2025-11-12 05:21:05
262;HomePro Grocery Winter Clearance – Week 41 (ES) 2026;1;https://example.com/campaigns/262;https://example.com/images/campaign-262.jpg;2026-10-31 19:55:32
263;DailySave Grocery Winter Weekend Deals – Week 50 (DE) 2025;0;https://example.com/campaigns/263;https://example.com/images/campaign-263.jpg;2025-04-22 13:52:27
264;FreshMart Home & Living Autumn Flash Sale – Week 10 (CH) 2026;0;https://example.com/campaigns/264;https://example.com/images/campaign-264.jpg;2025-02-20 10:22:27
265;HomePro Fashion Summer Price Drop – Week 29 (SE) 2025;1;https://example.com/campaigns/265;https://example.com/images/campaign-265.jpg;2026-05-04 18:01:48
266;FreshMart Home & Living Summer Flash Sale – Week 40 (PL) 2025;0;https://example.com/campaigns/266;https://example.com/images/campaign-266.jpg;2025-10-05 12:49:50
267;BuildIt Pharmacy Spring Hot Picks – Week 8 (FR) 2026;0;https://example.com/campaigns/267;https://example.com/images/campaign-267.jpg;2026-02-18 06:43:36
268;FreshMart Pharmacy Summer Price Drop – Week 3 (CH) 2026;0;https://example.com/campaigns/268;https://example.com/images/campaign-268.jpg;2026-01-29 17:48:35
269;BuildIt Pets Winter Clearance – Week 11 (NL) 2025;0;https://example.com/campaigns/269;https://example.com/images/campaign-269.jpg;2025-07-20 00:54:14
270;HomePro Pets Autumn Price Drop – Week 34 (ES) 2025;1;https://example.com/campaigns/270;https://example.com/images/campaign-270.jpg;2025-11-24 07:17:28
271;BuildIt Pets Spring Limited Time – Week 24 (NL) 2026;1;https://example.com/campaigns/271;https://example.com/images/campaign-271.jpg;2026-06-21 19:23:32
272;DailySave Fashion Autumn Weekend Deals – Week 11 (UK) 2025;1;https://example.com/campaigns/272;https://example.com/images/campaign-272.jpg;2026-07-28 00:10:32
273;BuildIt Beauty Spring Mega Savings – Week 42 (CH) 2026;1;https://example.com/campaigns/273;https://example.com/images/campaign-273.jpg;2026-12-31 08:36:58
274;DailySave Electronics Autumn Price Drop – Week 27 (CH) 2026;1;https://example.com/campaigns/274;https://example.com/images/campaign-274.jpg;2026-10-04 18:46:29
275;PetPal DIY Spring Weekend Deals – Week 4 (ES) 2026;1;https://example.com/campaigns/275;https://example.com/images/campaign-275.jpg;2025-03-13 14:53:45
276;FreshMart Pharmacy Summer Flash Sale – Week 9 (NL) 2026;0;https://example.com/campaigns/276;https://example.com/images/campaign-276.jpg;2025-10-09 15:56:19
277;PetPal Pets Spring New Arrivals – Week 38 (FR) 2025;0;https://example.com/campaigns/277;https://example.com/images/campaign-277.jpg;2026-11-28 18:50:37
278;BeautyBox Grocery Summer Flash Sale – Week 6 (ES) 2026;1;https://example.com/campaigns/278;https://example.com/images/campaign-278.jpg;2025-08-09 14:29:18
279;FreshMart Pets Spring Flash Sale – Week 28 (NL) 2025;1;https://example.com/campaigns/279;https://example.com/images/campaign-279.jpg;2026-12-15 07:21:06
280;DailySave Home & Living Summer Hot Picks – Week 7 (UK) 2026;1;https://example.com/campaigns/280;https://example.com/images/campaign-280.jpg;2026-07-25 08:31:01
281;TechWorld Grocery Spring New Arrivals – Week 41 (IT) 2026;1;https://example.com/campaigns/281;https://example.com/images/campaign-281.jpg;2025-08-12 08:04:56
282;HomePro Beauty Autumn Hot Picks – Week 1 (CH) 2025;0;https://example.com/campaigns/282;https://example.com/images/campaign-282.jpg;2026-06-11 20:11:59
283;BuildIt Fashion Autumn Member Offer – Week 3 (FR) 2026;1;https://example.com/campaigns/283;https://example.com/images/campaign-283.jpg;2026-12-02 20:17:33
284;BuildIt DIY Spring Weekend Deals – Week 45 (FR) 2025;1;https://example.com/campaigns/284;https://example.com/images/campaign-284.jpg;2026-11-11 10:15:32
285;TechWorld Home & Living Winter Flash Sale – Week 40 (PL) 2025;0;https://example.com/campaigns/285;https://example.com/images/campaign-285.jpg;2025-02-23 18:02:59
286;PetPal Beauty Spring New Arrivals – Week 2 (DE) 2026;1;https://example.com/campaigns/286;https://example.com/images/campaign-286.jpg;2026-11-01 14:45:40
287;FreshMart Pharmacy Winter Weekend Deals – Week 28 (ES) 2026;0;https://example.com/campaigns/287;https://example.com/images/campaign-287.jpg;2026-06-06 11:35:47
288;HomePro DIY Autumn Member Offer – Week 51 (NL) 2025;1;https://example.com/campaigns/288;https://example.com/images/campaign-288.jpg;2026-12-19 12:01:59
289;BuildIt Electronics Summer Weekend Deals – Week 47 (DE) 2025;1;https://example.com/campaigns/289;https://example.com/images/campaign-289.jpg;2025-01-15 19:52:07
290;TechWorld Grocery Spring Limited Time – Week 35 (PL) 2026;1;https://example.com/campaigns/290;https://example.com/images/campaign-290.jpg;2025-04-27 08:00:10
291;StyleHub Pharmacy Spring Flash Sale – Week 16 (DE) 2026;1;https://example.com/campaigns/291;https://example.com/images/campaign-291.jpg;2025-09-29 12:10:10
292;BuildIt Fashion Winter Hot Picks – Week 45 (CH) 2026;1;https://example.com/campaigns/292;https://example.com/images/campaign-292.jpg;2026-04-19 23:59:03
293;TechWorld Home & Living Winter Weekend Deals – Week 43 (PL) 2025;1;https://example.com/campaigns/293;https://example.com/images/campaign-293.jpg;2025-04-14 21:10:31
294;StyleHub Grocery Autumn New Arrivals – Week 8 (DE) 2025;1;https://example.com/campaigns/294;https://example.com/images/campaign-294.jpg;2025-11-27 12:41:41
295;FreshMart Pets Summer Member Offer – Week 32 (FR) 2025;1;https://example.com/campaigns/295;https://example.com/images/campaign-295.jpg;2026-08-02 03:55:25
296;MarketPlus Fashion Winter Mega Savings – Week 16 (UK) 2025;1;https://example.com/campaigns/296;https://example.com/images/campaign-296.jpg;2026-02-26 21:39:09
297;DailySave Fashion Winter Flash Sale – Week 25 (SE) 2026;0;https://example.com/campaigns/297;https://example.com/images/campaign-297.jpg;2025-03-03 13:22:02
298;BeautyBox Beauty Winter Mega Savings – Week 10 (AT) 2025;1;https://example.com/campaigns/298;https://example.com/images/campaign-298.jpg;2026-05-08 10:42:21
299;PetPal Beauty Winter New Arrivals – Week 3 (AT) 2025;1;https://example.com/campaigns/299;https://example.com/images/campaign-299.jpg;2025-03-10 07:11:33
300;MarketPlus Electronics Autumn New Arrivals – Week 6 (AT) 2026;0;https://example.com/campaigns/300;https://example.com/images/campaign-300.jpg;2026-12-28 13:05:29
301;MarketPlus Home & Living Winter New Arrivals – Week 21 (CH) 2026;1;https://example.com/campaigns/301;https://example.com/images/campaign-301.jpg;2025-05-25 01:54:47
302;HomePro Beauty Autumn Limited Time – Week 32 (AT) 2025;1;https://example.com/campaigns/302;https://example.com/images/campaign-302.jpg;2026-11-21 10:14:18
303;HomePro Electronics Summer Mega Savings – Week 22 (NL) 2025;1;https://example.com/campaigns/303;https://example.com/images/campaign-303.jpg;2025-02-13 14:10:41
304;StyleHub Electronics Winter Clearance – Week 39 (ES) 2025;0;https://example.com/campaigns/304;https://example.com/images/campaign-304.jpg;2025-10-27 05:17:52
305;TechWorld Sports Summer Flash Sale – Week 12 (IT) 2026;1;https://example.com/campaigns/305;https://example.com/images/campaign-305.jpg;2026-05-12 06:04:00
306;MarketPlus Pharmacy Winter Flash Sale – Week 45 (FR) 2026;1;https://example.com/campaigns/306;https://example.com/images/campaign-306.jpg;2026-05-27 07:03:59
307;SportZone Beauty Autumn New Arrivals – Week 13 (SE) 2026;1;https://example.com/campaigns/307;https://example.com/images/campaign-307.jpg;2025-06-14 16:49:05
308;BeautyBox DIY Summer Price Drop – Week 25 (UK) 2026;0;https://example.com/campaigns/308;https://example.com/images/campaign-308.jpg;2026-01-13 06:16:08
309;HomePro Electronics Autumn Limited Time – Week 7 (AT) 2026;1;https://example.com/campaigns/309;https://example.com/images/campaign-309.jpg;2025-07-04 11:15:21
310;DailySave Pharmacy Spring New Arrivals – Week 38 (ES) 2026;0;https://example.com/campaigns/310;https://example.com/images/campaign-310.jpg;2026-06-16 04:03:53
311;FreshMart Fashion Summer Hot Picks – Week 8 (UK) 2026;0;https://example.com/campaigns/311;https://example.com/images/campaign-311.jpg;2026-10-27 07:36:47
312;BuildIt Electronics Winter Mega Savings – Week 12 (DE) 2025;1;https://example.com/campaigns/312;https://example.com/images/campaign-312.jpg;2025-05-04 13:54:22
313;BuildIt Pharmacy Winter Flash Sale – Week 19 (IT) 2026;1;https://example.com/campaigns/313;https://example.com/images/campaign-313.jpg;2026-05-13 07:05:38
314;MarketPlus Grocery Winter Clearance – Week 35 (CH) 2025;1;https://example.com/campaigns/314;https://example.com/images/campaign-314.jpg;2025-01-17 21:28:02
315;DailySave Beauty Summer Member Offer – Week 36 (SE) 2026;1;https://example.com/campaigns/315;https://example.com/images/campaign-315.jpg;2026-04-11 01:22:42
316;SportZone Pharmacy Autumn Price Drop – Week 29 (DE) 2026;1;https://example.com/campaigns/316;https://example.com/images/campaign-316.jpg;2026-08-27 16:10:22
317;PetPal Grocery Spring Hot Picks – Week 22 (AT) 2025;1;https://example.com/campaigns/317;https://example.com/images/campaign-317.jpg;2025-03-19 06:55:34
318;BeautyBox Grocery Winter Weekend Deals – Week 24 (NL) 2026;1;https://example.com/campaigns/318;https://example.com/images/campaign-318.jpg;2026-12-15 10:07:22
319;DailySave Fashion Summer New Arrivals – Week 49 (PL) 2026;1;https://example.com/campaigns/319;https://example.com/images/campaign-319.jpg;2025-04-04 07:01:35
320;FreshMart DIY Summer Hot Picks – Week 39 (PL) 2026;0;https://example.com/campaigns/320;https://example.com/images/campaign-320.jpg;2026-08-16 12:27:56
321;BuildIt Home & Living Autumn Member Offer – Week 48 (FR) 2025;1;https://example.com/campaigns/321;https://example.com/images/campaign-321.jpg;2026-01-07 22:26:21
322;BuildIt Grocery Winter Price Drop – Week 4 (SE) 2025;1;https://example.com/campaigns/322;https://example.com/images/campaign-322.jpg;2025-03-15 08:58:15
323;BuildIt Electronics Spring New Arrivals – Week 3 (ES) 2025;0;https://example.com/campaigns/323;https://example.com/images/campaign-323.jpg;2025-07-28 11:29:31
324;DailySave Grocery Spring Hot Picks – Week 42 (AT) 2026;1;https://example.com/campaigns/324;https://example.com/images/campaign-324.jpg;2025-12-12 16:32:55
325;BeautyBox Sports Winter Flash Sale – Week 43 (ES) 2025;0;https://example.com/campaigns/325;https://example.com/images/campaign-325.jpg;2026-10-19 06:35:33
326;TechWorld Home & Living Winter Member Offer – Week 40 (CH) 2025;1;https://example.com/campaigns/326;https://example.com/images/campaign-326.jpg;2026-08-08 09:42:31
327;MarketPlus Home & Living Summer Weekend Deals – Week 51 (FR) 2026;1;https://example.com/campaigns/327;https://example.com/images/campaign-327.jpg;2025-08-03 20:21:07
328;FreshMart DIY Spring Price Drop – Week 49 (IT) 2026;1;https://example.com/campaigns/328;https://example.com/images/campaign-328.jpg;2026-11-02 17:55:16
329;FreshMart Electronics Autumn Flash Sale – Week 22 (ES) 2026;0;https://example.com/campaigns/329;https://example.com/images/campaign-329.jpg;2026-08-26 06:59:52
330;BuildIt Fashion Autumn Member Offer – Week 3 (FR) 2026;1;https://example.com/campaigns/330;https://example.com/images/campaign-330.jpg;2025-08-02 10:39:28
331;StyleHub Fashion Spring Flash Sale – Week 35 (CH) 2026;1;https://example.com/campaigns/331;https://example.com/images/campaign-331.jpg;2026-08-09 03:42:05
332;MarketPlus Fashion Spring Hot Picks – Week 11 (CH) 2026;0;https://example.com/campaigns/332;https://example.com/images/campaign-332.jpg;2026-06-27 00:33:26
333;FreshMart Pets Winter Member Offer – Week 46 (IT) 2026;1;https://example.com/campaigns/333;https://example.com/images/campaign-333.jpg;2026-07-04 06:20:41
334;MarketPlus DIY Summer Limited Time – Week 19 (NL) 2026;1;https://example.com/campaigns/334;https://example.com/images/campaign-334.jpg;2026-09-20 20:25:07
335;PetPal Pets Spring Price Drop – Week 40 (IT) 2025;1;https://example.com/campaigns/335;https://example.com/images/campaign-335.jpg;2025-10-13 13:03:18
336;TechWorld Pets Winter Limited Time – Week 21 (ES) 2025;1;https://example.com/campaigns/336;https://example.com/images/campaign-336.jpg;2025-06-25 10:43:29
337;PetPal Fashion Summer Mega Savings – Week 14 (SE) 2026;1;https://example.com/campaigns/337;https://example.com/images/campaign-337.jpg;2025-09-21 07:53:56
338;TechWorld Pets Autumn New Arrivals – Week 43 (CH) 2025;1;https://example.com/campaigns/338;https://example.com/images/campaign-338.jpg;2025-06-12 11:08:25
339;TechWorld Pharmacy Autumn New Arrivals – Week 30 (UK) 2026;1;https://example.com/campaigns/339;https://example.com/images/campaign-339.jpg;2026-10-17 20:27:30
340;DailySave Pharmacy Autumn Weekend Deals – Week 37 (AT) 2025;0;https://example.com/campaigns/340;https://example.com/images/campaign-340.jpg;2025-09-27 01:18:55
341;MarketPlus Pets Autumn Mega Savings – Week 9 (UK) 2026;0;https://example.com/campaigns/341;https://example.com/images/campaign-341.jpg;2025-05-18 21:37:49
342;FreshMart Pets Autumn Mega Savings – Week 44 (UK) 2026;0;https://example.com/campaigns/342;https://example.com/images/campaign-342.jpg;2026-07-06 16:46:18
343;MarketPlus Electronics Winter Clearance – Week 24 (DE) 2025;1;https://example.com/campaigns/343;https://example.com/images/campaign-343.jpg;2026-03-31 22:06:46
344;StyleHub Electronics Winter Weekend Deals – Week 32 (PL) 2026;1;https://example.com/campaigns/344;https://example.com/images/campaign-344.jpg;2026-08-20 00:59:45
345;BeautyBox Beauty Winter Price Drop – Week 46 (CH) 2026;0;https://example.com/campaigns/345;https://example.com/images/campaign-345.jpg;2025-03-07 20:08:51
346;SportZone Pets Autumn New Arrivals – Week 10 (UK) 2025;1;https://example.com/campaigns/346;https://example.com/images/campaign-346.jpg;2026-07-05 10:47:20
347;FreshMart DIY Autumn Clearance – Week 31 (PL) 2026;1;https://example.com/campaigns/347;https://example.com/images/campaign-347.jpg;2025-07-01 10:58:23
348;PetPal Electronics Winter Limited Time – Week 5 (SE) 2026;1;https://example.com/campaigns/348;https://example.com/images/campaign-348.jpg;2025-07-14 20:08:38
349;MarketPlus Pharmacy Winter Limited Time – Week 35 (PL) 2025;1;https://example.com/campaigns/349;https://example.com/images/campaign-349.jpg;2025-05-27 05:42:58
350;PetPal Pets Winter Price Drop – Week 27 (AT) 2026;1;https://example.com/campaigns/350;https://example.com/images/campaign-350.jpg;2026-11-02 03:32:59
